block_number,tx_hash,reserve,user,on_behalf_of,amount_usdc,referral_code
77056329,0x000000000017571780f3a11a53608a6e48b5298150e1a07df6ca46c133c7c48a,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,7385.12,0
77056330,0x0000000000074fe3072d23828098161030ed0e2679d05f27a26aaac39d6d53f2,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,9369.71,0
77056331,0x000000000012693c5cafa9c0770b598b93bc4bdd0e7811e6cf2ec5bea7f597f6,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,73282.91,0
77056332,0x00000000001235b5256e5718e3b5affec115055ab71fc790ea63329c25f8a101,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,89525.38,0
77056333,0x0000000000040621edc50c4b82c1cb332e46e1946fdd7d8b85ae73c7b70b0311,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,1375.3,0
77056334,0x000000000016306fdd21717c1dafa66a596c100df8157341549f639b6e391e68,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,9997.38,0
77056335,0x00000000000fed3e43615f70c4bf5d7a5472490bc81ee4b830ef2c16cbd19bf6,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,8368.91,0
77056336,0x000000000012a54546645496f5ded86afb46afa16dceed6700dc7f76291be49e,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,4618.73,0
77056337,0x00000000000d03c5475f071b8b2cdc2fe2168f2b7fe644ab284e105776435138,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,1946511.57,0
77056338,0x0000000000129e31b40e34c675e5bbd69050dc4ea11bc1f5c210f9568af291fa,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,1748.05,0
77056339,0x000000000008ea591cb37b8c595909e0e9452a2d183c9dfd15266443982d594e,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,1938205.69,0
77056340,0x00000000000e60a786f165c8e927f4616e23dca0f28e0371ca3cc7ab2679bdf2,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,7931.33,0
77056341,0x00000000000fcad1f37ae88c673e7f831020f7a28a42718ffe3490a9f8a8d0e8,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,5179.94,0
77056342,0x0000000000072ec0e97180d3120330bac364567b487f1b576aa9849926138b77,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,6905.2,0
77056343,0x0000000000110c7b6e22b5f104c6dc43bf4801c5b15a043956dfe917067355a7,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,2755.13,0
77056344,0x0000000000033ed2107c9f4804b65291445c869da109f4792027c266c344cbf9,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,1092.65,0
77056345,0x0000000000184ae5a8ef3c478eadaa88e83772ec4f61a82aae121b00a1197d92,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,1135.77,0
77056346,0x000000000017d41041d825dc48145bf1bdde3bb914d9380009af2db8a4eae317,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,18962.84,0
77056347,0x000000000017ec8f799427dfd92d5508754b6bec31eb37adbdd71afeb0b29882,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,5424.06,0
77056348,0x0000000000157a0eebc2591be3212bfcb113b2be880f0bd78e00a7bd629a15c9,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,6625.36,0
77056349,0x00000000000839f48d1e9f1a2960f87cb74617f5008eb3b91614f00467dc4d24,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,71713.58,0
77056350,0x000000000012ec0b1d60f2f9aef36423a65389cfa6473a90f81ba19b8f5902a4,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,8208.54,0
77056351,0x00000000001335e4745ba707a0889f4fbad221228de46a9af6271e242837eec0,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,5870.04,0
77056352,0x0000000000069aab38a50eabf53d458475bfa77a88d403532a01e3e74a473ba8,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,6901.76,0
77056353,0x00000000000b1e58577fa762891662a607583d1daf812d07fdc27a69096a4678,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,6172.29,0
77056354,0x00000000000ce9a9afb705ed1f7988d41124d0aa9727bda05aef9028804c40c0,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,27793.82,0
77056355,0x00000000000ab004ead0c49ceff1cafb21e97f1a8ab62b5826b6cb5d3f20eb7b,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,8644.77,0
77056356,0x0000000000040b664db4b9dc7eea55f77bdce8e9ff5163a79c8869ad569384bc,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,9590.63,0
77056357,0x00000000000ef747475688f577f9d82f204e35ac5ed4137539426ec6d0965791,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,6373.78,0
77056358,0x000000000004cabb43f3ae1a621afa750f28d2a15348d80dfa81af14c969f090,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,4476.4,0
77056359,0x00000000000de574f3ef70786adfc7269453530c712b681462febaaa59f70ac0,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,4289.9,0
77056360,0x00000000000c39ff3683dd7ef35fdcd070661a47dc1ca29e6ce26a6ce4c3517b,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,2199.0,0
77056361,0x000000000002e8402ddae3a9abc40021685af6471b0240891861049f27990450,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,73099.39,0
77056362,0x00000000000d4acc2406b7ae392153e67f1f65638b74f7d409ea00515fd7b2f0,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,69710.7,0
77056363,0x000000000005de99a90c774c819c4e7330f6700be780150d632360d00f27da67,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,6371.36,0
77056364,0x00000000001463348e01c02fcd139135236d4cec60e864e929aff5c8b0ec92a8,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,7776.11,0
77056365,0x000000000010a022eb36f2b338e40faf5a00665260c1dd13c205e0cad662eadb,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,212601.52,0
77056366,0x0000000000123c5f645d6e87968e387f368f98b79bc1df29cf0fa739d5542438,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,5589.59,0
77056367,0x000000000012143848042552c493a4edad3adf0471f004a9ca8fed0d723347c2,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,9239.06,0
77056368,0x000000000012b732e6a7b2a21be3393ef53d02ea06e9a643792df3cad1984c2f,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,61984.39,0
77056369,0x00000000000c6ebad7d5020d081526b9f94d73ed73374a514e6e1279e9f6d838,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,53119.99,0
77056370,0x000000000014946d493e3404561b969bbf3564f94a0bd185dc65273ebaffcbd7,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,8688.65,0
77056371,0x00000000000dd9cbcf94cfce8c75c793e86c899a2221d88205d3ac456c9938e0,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,7704.72,0
77056372,0x000000000006bd360a50a06ffdb363608f9528db5e4e9903768beca028053886,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,6682.59,0
77056373,0x0000000000060350ad78927cba76adaa7110a419bc86b787fca01061dda78437,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,7426.51,0
77056374,0x000000000007b964f876a4a0e51e0c0bf7a85a6b5b375ff7e16ce73dcbfb113d,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,8027.69,0
77056375,0x000000000017643a4135613d12ccb906eb4b1358a7a05ecc8da82253e4b0746c,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,9812.97,0
77056376,0x00000000001832ebe38799025c72586cc5fb153111bc8ab6d274504455e23a2c,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,478596.37,0
77056377,0x00000000000e8efb3d1f9be7dc3273be6f75ecc7c3636eef68d6c9018b50ae77,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,41197.95,0
77056378,0x0000000000117f4fde2516e255668304e241089b6c820a252f7d4f9d3981b264,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,2425.66,0
77056379,0x000000000014dac04cbb8d9e6a231350f77c658d1c880120404ba3bbe8074c6c,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,97339.58,0
77056380,0x000000000017e34b0482c28621fdd9be5cc3536e5eaef9205922f850bf11b426,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,9055.54,0
77056381,0x000000000003c458c279cf9b0a0d1f33819210d36ec8bf22ecc039f78ea97818,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,9480.25,0
77056382,0x00000000000efe7479eec69822855576371f8a15415a27ac569c4e43a7c9c6a7,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,3886.44,0
77056383,0x000000000004790dfdfae735dc6dafd2e6f5c3fe2a363cd2f2fdde51604d17c2,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,1069.96,0
77056384,0x0000000000104599e8e4f3a310a9a44e2a74cad671645ee07a4244deb4a0e4c1,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,3677.98,0
77056385,0x00000000000ebc5fdf6916c19bb72a08f19bbe2134f60e5a01afc74817c93b7c,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,2564.85,0
77056386,0x000000000012cc295f4362fb3822ff2d765c59e99e665e7b339711d19a676607,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,2842.76,0
77056387,0x00000000000d3d7c5d120b2c04e4ef5ac4d79f3ef87ad9ac93d352480096968a,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,14246.38,0
77056388,0x0000000000029303ccb75d4117582e1102737c651abf2e98ac86e7a38f94bb13,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,1743.08,0
77056389,0x00000000000763e0af0ca7b6072256c7011598bb8f6966f18dcbdb2edc191f6f,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,6913.67,0
77056390,0x0000000000183a9570845f85a4c5e7c7186b001f6a12a1f0aedb185747e1a1cb,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,3860.06,0
77056391,0x00000000001562ec6d94e16193d2635ed1e4a6c40a5d3f844613edaabd9f94aa,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,2816.97,0
77056392,0x00000000000b27841f7d073e298ae132dc7cd0a2699e272082a1c5ebeb8ac21e,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,9556.3,0
77056393,0x000000000008d24f18fe593002165cc7511725c451c20ea15dc939ac59f1503c,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,1462436.6,0
77056394,0x00000000000ff8ae805405e02f9a4ce0943120fd2af56657f67d75d2fe832be5,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,7738.51,0
77056395,0x00000000000df0c732bf0b0ccdccf6a91e920b2041d52575b843fe00dbaa3397,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,1285366.8,0
77056396,0x0000000000079361d7d3aabe6e03e798c65d89e91ee59d5f5ce56f4f5184f324,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,98536.07,0
77056397,0x00000000000cbc9cb8801d0e40ddc155960aa004c9a6b2e3fc74037d844c7af6,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,6921.53,0
77056398,0x000000000016f6a024fdc16511dd1504199ff29c0950c9198c5503be575fc1ac,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,6110.94,0
77056399,0x00000000000c663375b38b19450f5d1c082f3fac71b937ada5eb2a60ee58a63c,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,9592.9,0
77056400,0x00000000000d45652be3fcad5062e104407024d3b7de1391045487928031d102,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,7168.88,0
77056401,0x00000000000e6a31f47e26a312585eac203a57b038957a8c03a43eb64723ae12,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,1822.98,0
77056402,0x000000000003ca968f44ca1f722a3d201cd0c5b196edad3d052f3f824d45b496,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,0x742d35Cc6634C0532925a3b8D23a8a38F2f0e3fb,4001.78,0
77056403,0x000000000013e7be6b9186371438550fb29bf24fe4a41eb5f6c93eae793d5cca,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,1731.07,0
77056404,0x000000000006d18888f382869505a42c430bebf9a66a059d02ee9d3685c1f9de,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,2062.81,0
77056405,0x00000000001602ae3557bad76cc05c6a775f0831e87df79f80e219f5b727762e,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,98346.42,0
77056406,0x000000000009f15c622b0ebee74cdef63e5e5e922c057e2dae7a9f27d3d9096a,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,4925.66,0
77056407,0x00000000000baa59f58018f551ac5ee3559460a669ffab51eab40566f8829ac4,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,0x3f5CE5FBFe3E9af3971dD833D26bA9b5C936f0bE,4108.82,0
77056408,0x000000000006978e4eb62d5eeeafb1e30367a909cb636f9ee93b2a7575763ae0,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,78279.45,0
77056409,0x0000000000061f746bd2345326dcd01c8a6d7487b30b0387b278f5d25d76f126,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,6484.51,0
77056410,0x0000000000163524832a03a029864bba8bcc2f758f2ba0737f0f784c1cd4e851,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,684017.89,0
77056411,0x000000000015a09c275dd666c101edeb1cc0a3bb4acf7dd62597a028d5d7ed1a,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,6369.99,0
77056412,0x000000000011268382f852ac041f1061c550aa7864802d7734b690c0728caab7,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,8008.46,0
77056413,0x00000000001094c0d116eed3affc6ad5520855defb0d0a5c7aeba5bbefa85025,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,0x47ac0Fb4F2D84898e4D9E7b4DaB3C24507a6D503,3213.9,0
77056414,0x00000000000d40106ca25f9bb53bc3d397bf291def46ba94882050fa7cef004b,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,7801.23,0
77056415,0x00000000001728e3e45c850b5a198b7471108b3883f92372ca1fb5806120b0f1,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,3161.24,0
77056416,0x000000000003eaa4df3432b81ad13742a1a6dcd8e6a23f9ad3b20037239dd953,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,3355.83,0
77056417,0x00000000001422f4b9b94534d98e883d9207a88b920831752cfdda671025a254,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,4948.58,0
77056418,0x0000000000115ae721a5d9b8fcea423fb6ac437a2e06503aaf1619a5ba3170fb,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,6859.6,0
77056419,0x000000000017ea45e6482cac9b56a3a02b48083955e23e185633231c9024fca7,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,0x267be1C1d684F78cb4F6a176C4911b741E4Ffdc0,26834.79,0
77056420,0x00000000000b97055bdef0cd603c21892d1319a54a804a63b58394d5fdd54799,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,0x220866B1A2219f40e72f5c628B65D54268cA3A9D,4259.15,0
77056421,0x00000000000efd3ab2f879b4539cdb63c75f1bcd8c0be6c978af14ae45df7962,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,7093.49,0
77056422,0x000000000011b020529373f9d6451bb2427335c9ee94f04fe1df6731193b0d89,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0x8ba1f109551bD432803012645Haha3C39FDF732,0x8ba1f109551bD432803012645Haha3C39FDF732,8893.19,0
77056423,0x00000000000ff7dc29108eaa9192a1323c95d20f5122d012c7726cee6a3891f6,0x3c499c542cEF5E3811e1192ce70d8cC03d5c3359,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,1262.43,0
